Topic 	tweet_id	claim
prostitution	781656147367456772	0
prostitution	781853166434291712	0
prostitution	786691338020515840	0
prostitution	782040907679797249	0
prostitution	765524594136526848	0
prostitution	787967769589325825	0
prostitution	785399437883502595	0
prostitution	790590971218128896	0
prostitution	756530878092832768	0
prostitution	756183044495544320	1
prostitution	771564811356254208	1
prostitution	771804750698409984	1
prostitution	759096542263476224	0
prostitution	767758925059940352	0
prostitution	768070838662770689	0
prostitution	782153566677073920	0
prostitution	792746935715237889	0
prostitution	788964801812639744	1
prostitution	782032711984766976	0
prostitution	788924733622513665	1
prostitution	788849517143527424	0
prostitution	795305779951566848	0
prostitution	780246139807395841	0
prostitution	780841756170522624	0
prostitution	781697016699031552	0
prostitution	772058703239352321	0
prostitution	759949093280022528	0
prostitution	786417772959891456	1
prostitution	788884615092137985	0
prostitution	786570017777287169	0
prostitution	780815583713501185	0
prostitution	788838997820788737	0
prostitution	790202461193666560	0
prostitution	794507696171089921	1
prostitution	791714486826721281	0
prostitution	766503276263067648	0
prostitution	770380859996147713	0
prostitution	767877531592695812	0
prostitution	785910518007693312	0
prostitution	788832324687454208	0
prostitution	788463829948563456	0
prostitution	788791031785545728	1
prostitution	789320105473650689	0
prostitution	790158983042564096	0
prostitution	791124725745541121	0
prostitution	791745914738241537	0
prostitution	757355859945066497	0
prostitution	768949163681845249	0
prostitution	767879716837687298	1
prostitution	767994640742121472	0
prostitution	781839270709301248	0
prostitution	784607653960019968	0
prostitution	782284844181041156	0
prostitution	788042092656328704	0
prostitution	793581430274228225	0
prostitution	781473825196310528	0
prostitution	793555572369002498	1
prostitution	756277730878984192	1
prostitution	755903020152582144	0
prostitution	755633687102980097	0
prostitution	755123336808542210	0
prostitution	758666139555606530	0
prostitution	757090322757201921	0
prostitution	757384284751601664	0
prostitution	759549166385139712	0
prostitution	759505537209929728	1
prostitution	755413943330320384	0
prostitution	756431368226123776	0
prostitution	766214037055082497	0
school uniform	758985900705538052	0
school uniform	769248511133188097	0
school uniform	778445986465058816	1
school uniform	790288373130915840	0
school uniform	773503917762240512	0
school uniform	790238070843052032	0
school uniform	793074523469783046	0
school uniform	765546832357421060	1
school uniform	768847556675768320	0
school uniform	772705448130732034	0
school uniform	788152029566865408	0
school uniform	794340339251380224	0
school uniform	755500153075884033	0
school uniform	781980547421659136	0
school uniform	766188674098733057	0
school uniform	778240775972728832	0
school uniform	772005209069543424	0
school uniform	789943530055544832	0
school uniform	773115139352657920	1
school uniform	770365424953204738	0
school uniform	757131628254728192	0
school uniform	758899204462747651	0
school uniform	770227595904446464	0
school uniform	766805857539469312	0
school uniform	773642929583849472	0
school uniform	785603012597166082	0
school uniform	788932820207017984	0
school uniform	785467226224635904	0
school uniform	755087274157703173	0
school uniform	784903998293827584	0
school uniform	770455363405672448	0
school uniform	771319364868009984	1
school uniform	770971870971604992	0
school uniform	795373140448776197	0
school uniform	770357866821742592	0
school uniform	759010273797677056	0
school uniform	773670997874442240	1
school uniform	768807442327175168	0
school uniform	758760817563140097	0
school uniform	769140344235528192	0
school uniform	768270617573466112	0
school uniform	791973480921169920	0
school uniform	794476134008135680	0
school uniform	770114362300309504	0
school uniform	778995851368734720	0
school uniform	770293245167472640	0
school uniform	787266498733768704	0
school uniform	791017565464190977	0
school uniform	793800754633015297	0
school uniform	794313059477127168	0
school uniform	755648425891356672	1
school uniform	759087801308708864	0
school uniform	756515342424371201	0
school uniform	780765054895403010	0
school uniform	768658318063730689	1
school uniform	787138358556266496	0
school uniform	794423826872463360	0
school uniform	756166170777092096	0
school uniform	768467280069992453	0
school uniform	777834666669772800	1
school uniform	778815248820166657	0
school uniform	781120614459404288	0
school uniform	790552954050863105	0
school uniform	789241734924537856	0
school uniform	790549732800204800	0
school uniform	778554971281321985	1
school uniform	772673122613006336	0
school uniform	773579679500427264	0
school uniform	759897947911827461	1
school uniform	790874191595708418	0
school uniform	790667273962975234	0
school uniform	787007143950123010	1
school uniform	794242108630646784	0
school uniform	786697067452301312	1
school uniform	789006916785541120	0
school uniform	773190557132808192	1
school uniform	765850030213300224	0
school uniform	766008511977361409	0
school uniform	770949263685746688	0
school uniform	789411667146715139	0
school uniform	766020729963945986	1
school uniform	768893501065101313	0
school uniform	781866856629936128	0
school uniform	773422892197502976	1
school uniform	768146642323271680	0
school uniform	769556066870915072	0
school uniform	785432195401781248	0
school uniform	769364341049073664	0
school uniform	766415191676379136	0
school uniform	772898159617974272	1
school uniform	789869051791208449	0
school uniform	765701128193445888	0
school uniform	766280021866668032	0
school uniform	772793545287536640	0
school uniform	773377098799058944	0
school uniform	779480519964852225	0
school uniform	780285029410807808	0
school uniform	790960799766446080	1
school uniform	793428531107606528	1
school uniform	756286748624203776	0
sea level rise	788743367714828288	0
sea level rise	788050598717456384	1
sea level rise	784645968889257984	0
sea level rise	786902001145614336	1
sea level rise	793475469551210497	0
sea level rise	759908857300725760	0
sea level rise	766338712733032448	0
sea level rise	772166299690475521	0
sea level rise	770264338007404545	1
sea level rise	769236347680755712	0
sea level rise	768861070698090496	0
sea level rise	786401910081204224	0
sea level rise	766196978850078721	0
sea level rise	788362411669618688	0
sea level rise	793916907485294592	0
sea level rise	793614108092407808	0
sea level rise	765702076118790144	0
sea level rise	758765490030247936	0
sea level rise	777988224337739776	0
sea level rise	768134839564242944	0
sea level rise	773201638475653120	1
sea level rise	786215439726628864	0
sea level rise	788122505865072640	1
sea level rise	788765006108172288	0
sea level rise	772177582364254209	1
sea level rise	755957403523297280	1
sea level rise	759848195065204736	0
sea level rise	768040241215184897	1
sea level rise	779271995955539968	0
sea level rise	779351322827091968	0
sea level rise	790826363917828096	1
sea level rise	787738055973175296	0
sea level rise	793954773649293312	0
sea level rise	772275607447175168	0
sea level rise	780572439885389824	1
sea level rise	781362650974294016	0
sea level rise	780988137346625536	0
sea level rise	765941247907393536	0
sea level rise	785143547582447620	1
sea level rise	790243074660114432	0
sea level rise	792699934344699905	1
sea level rise	793487964378632192	0
sea level rise	766882823043067905	0
sea level rise	784746267289067520	0
sea level rise	786268929668907008	0
sea level rise	788887219733929984	0
sea level rise	790944584578715649	0
sea level rise	791962957382946816	0
sea level rise	792718846499102721	0
sea level rise	793512371054604288	0
sea level rise	758505506101223424	0
sea level rise	766550181173010432	0
sea level rise	755666037778022400	0
sea level rise	772166245168709632	0
sea level rise	770896927152082944	0
sea level rise	772773089641803776	0
sea level rise	779462954206900225	0
sea level rise	781074883950227456	1
sea level rise	781101907867820032	0
sea level rise	769902524786671616	0
sea level rise	768945837594456064	0
sea level rise	768211544991756288	0
sea level rise	768856473770131457	0
sea level rise	773172399982247937	0
sea level rise	781470645884428288	0
sea level rise	766754934490476545	0
sea level rise	768263311091642368	0
sea level rise	767658869954797568	0
sea level rise	769903472690864128	0
sea level rise	773658591127416833	0
sea level rise	787703411005333504	0
sea level rise	788481584425005056	1
sea level rise	791580625618677760	0
sea level rise	788762242066026496	1
sea level rise	788742637918547968	0
sea level rise	790285189649993728	1
sea level rise	791283564046352384	0
sea level rise	793651999426351104	1
sea level rise	792506052650598400	1
sea level rise	793888470104088576	0
sea level rise	772168728209391617	0
sea level rise	780434250155761664	0
sea level rise	770413076415811585	1
sea level rise	778085066635415552	0
sea level rise	788364055845015552	0
sea level rise	788617622476713984	1
sea level rise	789302220982460416	1
sea level rise	787724726466711552	0
sea level rise	793121390622674944	0
sea level rise	793112758745198593	1
sea level rise	794576981878829056	1
sea level rise	795434331162476544	0
sea level rise	795156353648119808	0
sea level rise	755231948306522112	0
sea level rise	772166249367216128	0
sea level rise	768615833945772032	1
sea level rise	766701163538477057	0
sea level rise	767399343166922752	0
sea level rise	765980905081016320	0
sea level rise	772535956285030400	1
standardized test	766363744347774976	0
standardized test	759915006137733123	1
standardized test	790280009680158720	1
standardized test	756209711855177728	1
standardized test	756237461379055617	0
standardized test	771183549097480192	1
standardized test	791877846583025665	0
standardized test	793745511421358080	0
standardized test	795397442267213824	1
standardized test	772488225122349056	0
standardized test	788829967513714688	1
standardized test	756829470598782976	0
standardized test	771408309266030592	1
standardized test	778357813840007168	0
standardized test	781979238828302336	0
standardized test	794371179943444489	1
standardized test	788412290303340545	1
standardized test	765976245204979712	0
standardized test	773695740073938944	0
standardized test	768260135986790400	0
standardized test	767894774363791360	0
standardized test	789924227864338432	0
standardized test	791062545197043712	0
standardized test	756117693032374272	1
standardized test	782038491744071680	1
standardized test	766121376520470528	0
standardized test	773279899985453056	0
standardized test	781662690477498368	0
standardized test	770758309578145792	1
standardized test	768641465320747009	0
standardized test	779847001445761024	0
standardized test	770475105981960194	0
standardized test	772797475342147584	0
standardized test	788803497265393665	1
standardized test	755221886158696448	1
standardized test	768177340421578752	0
standardized test	778372187723997184	1
standardized test	781115619030671360	1
standardized test	768001729132654593	0
standardized test	779667829175885825	0
standardized test	789346949044375552	0
standardized test	794329241110228992	1
standardized test	794854795777634304	0
standardized test	760152919677239296	1
standardized test	781313355298504706	1
standardized test	780557323630542848	1
standardized test	767961858057736192	1
standardized test	789225658153041920	0
standardized test	788724497528434688	0
standardized test	785847574087421952	1
standardized test	769190008997675012	0
standardized test	780795048367489025	0
standardized test	773656707880943620	0
standardized test	780528420669259776	0
standardized test	786228391733112832	0
standardized test	757276608570990593	0
standardized test	771043992016416769	0
standardized test	770406428448202752	0
standardized test	780448330442743808	1
standardized test	788751206881656832	0
standardized test	788826385556967424	0
standardized test	789701803927412737	1
standardized test	766083992680411136	0
standardized test	770808687388688384	0
standardized test	768435550189654016	0
standardized test	773678027523891200	0
standardized test	780494878815858689	0
standardized test	786414111303217152	0
standardized test	767509808580812802	0
standardized test	781576879228813312	0
standardized test	789108754486812673	0
standardized test	795111155832340484	0
standardized test	781660618491396096	0
standardized test	759085884545302528	1
standardized test	794647710414540800	1
vaccines for children	778480891500892160	0
vaccines for children	768138337622241280	1
vaccines for children	771510323132047361	1
vaccines for children	787031391217254405	0
vaccines for children	791057000331292672	0
vaccines for children	755265406252687360	0
vaccines for children	791287787710509056	0
vaccines for children	792021912541097985	0
vaccines for children	778171859342921728	0
vaccines for children	767881189029912576	0
vaccines for children	779991293896327169	0
vaccines for children	779894845905174528	0
vaccines for children	789716962117050368	0
vaccines for children	792482849769218048	1
vaccines for children	792663158724984832	0
vaccines for children	794987176425652225	1
vaccines for children	755796715538489345	0
vaccines for children	755596307482357760	0
vaccines for children	770233329555759104	1
vaccines for children	766394979350478848	1
vaccines for children	773404802168610817	1
vaccines for children	779998659094077441	1
vaccines for children	779224436725645312	0
vaccines for children	771679563306983424	1
vaccines for children	772086339500212228	1
vaccines for children	771311710250467328	0
vaccines for children	780495554107191296	1
vaccines for children	769176050341322754	0
vaccines for children	768128711686225920	0
vaccines for children	771678225319747585	0
vaccines for children	791621910148837376	0
vaccines for children	785912304789434368	1
vaccines for children	793369911493918720	0
vaccines for children	773328704932110340	1
vaccines for children	792329917077782528	1
vaccines for children	790221813728944129	0
vaccines for children	766312200566808576	0
vaccines for children	766311969884221441	0
vaccines for children	766311848236855296	0
vaccines for children	778798886819205120	0
vaccines for children	769348625008910337	0
vaccines for children	768641343707025408	0
vaccines for children	794953617803386880	0
vaccines for children	780562218383396864	0
vaccines for children	759825986229706752	0
vaccines for children	759049134020198400	0
vaccines for children	757047456957804545	0
vaccines for children	770319623145127936	0
vaccines for children	768092300903849984	1
vaccines for children	770661488285585408	0
vaccines for children	767792714360483840	0
vaccines for children	773541616195768320	1
vaccines for children	779808829097869312	0
vaccines for children	788242064475561984	1
vaccines for children	789094762288513024	0
vaccines for children	789263004210561024	1
vaccines for children	759456728089960448	1
vaccines for children	759028477072900096	0
vaccines for children	756441082272022528	1
vaccines for children	771998871455137792	0
vaccines for children	768689158780952576	1
vaccines for children	768882935600644096	1
vaccines for children	772982398007046144	1
vaccines for children	765396151982026752	1
vaccines for children	768816728520273920	0
vaccines for children	770607083980988416	0
vaccines for children	782223330522853376	1
vaccines for children	787884160350298112	0
vaccines for children	794288527014064129	0
vaccines for children	759359604799090688	1
vaccines for children	768471445047476224	0
vaccines for children	768238170425077760	0
vaccines for children	790659610977992704	0
vaccines for children	790323315877433344	0
vaccines for children	756586129663496192	0
vaccines for children	758648951310516224	0
vaccines for children	770437059446124549	0
vaccines for children	781888738322505729	1
vaccines for children	767209613838131200	0
vaccines for children	767158556558823430	0
vaccines for children	767768735520264193	1
vaccines for children	759532808603832320	1
vaccines for children	791997040305790977	1
vaccines for children	795416031401345025	1
vaccines for children	792842834319585280	0
vaccines for children	795252185114284032	0
vaccines for children	795383743653511168	1
vaccines for children	780749435345207296	0
vaccines for children	772851602818334720	0
vaccines for children	771052670048018432	0
vaccines for children	766307469396017152	0
vaccines for children	769573183829766144	1
vaccines for children	779323191613267968	0
vaccines for children	792671606044844032	0
vaccines for children	792741076285218816	1
vaccines for children	756721387600015360	1
vaccines for children	771502622415085568	0
vaccines for children	773607676479549440	1
vaccines for children	766489888049000448	1
vaccines for children	778333755316531201	0
vegetarian	781110552324087808	0
vegetarian	767100314453442560	0
vegetarian	769999568394133504	0
vegetarian	759334246053978112	0
vegetarian	794952606967877632	0
vegetarian	789176236673085442	0
vegetarian	781626560780664832	0
vegetarian	787623677298900992	1
vegetarian	759449161569828865	0
vegetarian	756949255743348736	0
vegetarian	778988481951457280	0
vegetarian	793407177897680898	0
vegetarian	769759163488538624	0
vegetarian	770172679919775744	0
vegetarian	786684966876934144	0
vegetarian	781796878853824512	1
vegetarian	793756307568361472	0
vegetarian	794381460186636288	0
vegetarian	780051066939400192	0
vegetarian	766865873869148160	0
vegetarian	787885187942191104	0
vegetarian	787273549367042048	1
vegetarian	795488571918413824	0
vegetarian	771985512630329344	0
vegetarian	767573268366823424	1
vegetarian	786973371422605312	1
vegetarian	785997574977167360	0
vegetarian	787279484298924032	0
vegetarian	794418936297168896	1
vegetarian	771393708918910976	0
vegetarian	790709363824553984	0
vegetarian	784604990564405248	1
vegetarian	790237592704786432	1
vegetarian	791802814674538496	0
vegetarian	756824122877960192	1
vegetarian	758693507389394944	0
vegetarian	769662400886779905	0
vegetarian	787760130594967552	0
vegetarian	785515389425971200	0
vegetarian	766906877372469248	0
vegetarian	780515347023601664	0
vegetarian	785171066427703296	0
vegetarian	756310857521463296	0
vegetarian	759651809388531712	0
vegetarian	784832527349317632	0
vegetarian	755057872090738688	0
vegetarian	788090922743595008	1
vegetarian	772583230285414400	0
vegetarian	781976478972018688	0
vegetarian	780141588412502016	0
vegetarian	765665640191365122	0
vegetarian	793828546078609412	0
vegetarian	772998634178772993	1
vegetarian	771560482826170368	0
vegetarian	766629554190446596	0
vegetarian	767920753878544384	0
vegetarian	790989065172627456	0
vegetarian	766730875992059904	0
vegetarian	782228393068793857	0
vegetarian	768611429909790720	0
vegetarian	766310694799015937	0
vegetarian	766411148400865281	0
vegetarian	769533254063894528	0
vegetarian	768251156011159552	0
vegetarian	767884586420502528	0
vegetarian	771156399384563713	1
vegetarian	768766594013159426	1
vegetarian	785552425126100992	0
vegetarian	790551641221128193	0
vegetarian	771574298842542082	1
vegetarian	778229124196216833	0
vegetarian	771955527546970112	1
vegetarian	794150932871188481	0
vegetarian	793497854568308736	0
vegetarian	768096524572192769	0
vegetarian	786227661937008640	1
vegetarian	785569995040264195	0
vegetarian	758920423429988354	0
vegetarian	794937146750734336	0
vegetarian	767304497400078337	1
vegetarian	786870770370686976	0
vegetarian	782243177965117440	0
vegetarian	757222808229441536	0
vegetarian	778059972122963969	0
vegetarian	772515135755804672	0
vegetarian	778116993648095232	0
vegetarian	770342515677466624	0
vegetarian	770586162788380672	1
vegetarian	759050836936839168	1
vegetarian	759778968090337280	0
vegetarian	787956293994590208	0
vegetarian	756151700432510978	0
vegetarian	756304880617259008	0
vegetarian	781873097775411201	1
vegetarian	767340241254359040	0
vegetarian	778655605204586496	0
vegetarian	786314299451011072	0
vegetarian	782199347500888066	0
vegetarian	765568827299987457	0
vegetarian	794227621521453057	0
women right	788765375227760641	0
women right	755595158230556672	1
women right	792150455384170496	0
women right	767150419638415360	0
women right	793991951947329538	0
women right	778433596507893763	0
women right	780882646440128512	1
women right	789270532990599169	1
women right	769484314937548800	1
women right	790236745447071744	1
women right	765696497711091712	1
women right	773507432593051648	1
women right	758689627641409536	1
women right	781250449148092416	0
women right	789473017227153408	0
women right	758728164923232257	0
women right	780734440708251648	0
women right	777834834462814208	0
women right	755656252483665920	0
women right	778614064834412545	0
women right	793796463838887940	0
women right	778397764589879297	1
women right	767005925865459712	0
women right	759487707219451908	1
women right	781540778866831362	1
women right	759139085093142528	1
women right	756864417548165120	1
women right	755841145788243968	0
women right	770465022875238400	1
women right	779139728549511169	1
women right	758870670574886912	1
women right	788331185067917312	1
women right	766219368028004354	0
women right	765850046961156096	0
women right	756478482847264768	1
women right	768410631829684224	1
women right	767035986429747201	1
women right	785341489371111426	1
women right	788923924113264640	0
women right	759174929615032321	1
women right	767034619086659584	1
women right	769014527715336192	1
women right	769251497494347776	1
women right	787087804618592256	0
women right	755168731739856896	1
women right	768351928338178048	1
women right	787046763349807104	1
women right	789598410135343105	0
women right	788459732113715200	1
women right	792052128294457344	1
women right	788198267561451521	1
women right	786447388928012288	1
women right	772029179508432896	0
women right	771076267202449408	1
women right	790590857950982145	0
women right	781249048221212672	1
women right	770327902688776192	0
women right	788161378662121472	1
women right	784600896919506945	0
women right	772470961341890560	1
women right	786126377883930624	0
women right	788912964371750912	0
women right	772291902309740545	0
women right	793108044339109889	1
women right	758894573951209473	1
women right	784743054465007616	1
women right	758760230390009856	1
women right	782142078478327809	1
women right	787406957590171648	0
women right	759762958423625728	0
women right	758886747342196737	1
women right	758770984576888832	1
women right	780736772728905728	0
women right	767429294721273857	0
women right	785898950121426945	0
women right	788689361852334085	0
women right	773299806169026560	0
women right	772849493112975360	0
women right	780798965872635904	1
women right	771004498458259457	0
women right	788913073453015041	0
women right	790852192467030016	0
women right	766741319796592644	0
women right	770859518163054592	0
women right	788944010626920448	0
women right	784983715235495937	0
women right	770407493805740036	0
women right	781968040003006464	1
women right	755024007280336896	1
women right	788986272429801472	0
women right	787848928192454656	1
women right	789591648930000897	0
women right	786603903588728832	0
women right	779401247610834944	1
women right	759619118974676992	0
women right	765710892562538496	1
women right	785224258570035200	0
women right	759415732971134976	0
women right	772251066599481344	1
women right	791049765152784384	1
zionism racism	780031072679723009	1
zionism racism	768541875787751429	0
zionism racism	787569465898729472	1
zionism racism	757334917810360320	1
zionism racism	770674444469755904	0
zionism racism	759230130824867840	0
zionism racism	770833064658296832	0
zionism racism	772867125966934016	1
zionism racism	789218473281028100	0
zionism racism	787567301633667072	1
zionism racism	788133947909742592	1
zionism racism	766670884849549313	0
zionism racism	780097166521970688	1
zionism racism	788486865032577024	1
zionism racism	771093031843921920	0
zionism racism	790499195652366336	0
black live matter	778014497462034433	0
black live matter	778815055869509634	0
black live matter	779882288154677248	0
black live matter	767542536709742592	0
black live matter	789288379783479297	1
black live matter	779070094722732032	1
black live matter	759674857063931904	1
black live matter	784921543071657984	1
black live matter	780231459760201728	1
black live matter	780821518616068097	0
black live matter	778987404019372032	0
black live matter	778447685191733251	1
black live matter	755271769003438081	1
black live matter	758775606708318208	1
black live matter	793893767505903616	0
black live matter	788899186116796416	1
black live matter	767651982907613184	1
black live matter	785865647364382720	1
black live matter	772808929998938112	1
black live matter	756743424460541953	1
black live matter	779494088513118208	1
black live matter	794277768611692549	1
black live matter	770806514747641861	1
black live matter	784612980709330944	1
black live matter	782015641163337728	1
black live matter	771433240217477124	1
black live matter	758569116902895616	1
black live matter	789490750731845634	1
black live matter	786551613175500800	1
black live matter	755175291622920192	0
black live matter	778638731511070720	0
black live matter	790011033167339520	0
black live matter	755422365509705728	0
black live matter	772782078056366080	0
black live matter	768002274371235840	0
black live matter	790325417240567813	0
black live matter	794178841740791808	0
black live matter	779969445766713344	0
black live matter	765705754514821120	0
black live matter	788162691504504832	1
black live matter	788180290803933184	0
black live matter	794963528927027202	0
black live matter	781646076860362757	1
black live matter	759007270696914944	1
black live matter	788308703590158337	0
black live matter	778675838531362817	0
black live matter	794036826805661696	0
black live matter	778466937047175170	1
black live matter	767754974025613312	0
black live matter	769813873985748992	1
black live matter	767536673072746496	0
black live matter	789563438028713984	0
black live matter	767810443696111616	0
black live matter	768338644964896768	1
black live matter	778026526730100736	0
black live matter	778775667160645632	0
black live matter	778965677524840448	1
black live matter	779189212939706368	1
black live matter	768260601550213120	1
black live matter	767732798752956417	1
black live matter	758795726751096832	1
black live matter	759959260243435521	0
black live matter	780015721539637248	1
black live matter	767640117221527552	1
black live matter	767595938584158208	1
black live matter	778573602375528448	0
black live matter	784845785540231168	1
black live matter	787359616489238528	0
black live matter	795079593719975937	1
black live matter	787686696712335360	0
black live matter	784992661702742016	1
black live matter	784592185333280769	1
black live matter	756097287718395904	0
black live matter	755229104568463363	0
black live matter	756473437124718593	0
black live matter	756363907078299649	0
black live matter	786209815160729600	0
black live matter	767571825555607553	1
black live matter	759927329007087617	0
black live matter	759193644582580225	1
black live matter	781573683177463808	0
black live matter	755695053989933056	0
black live matter	780985616574144513	0
black live matter	780617688041259009	0
black live matter	778774266284126209	0
black live matter	781212956231106560	0
black live matter	791855411246665729	0
black live matter	765768694249259012	0
black live matter	779328426092011520	1
black live matter	781865371863244800	0
black live matter	791017506769080320	1
black live matter	767512505518284800	1
black live matter	780083161753489408	1
black live matter	780481830331912192	1
black live matter	786330996983685120	0
black live matter	790913253119500288	0
black live matter	793132149008322560	0
black live matter	795024853833125888	0
black live matter	794949008238247936	1
black live matter	755216467101044737	1
 brazilian politic	789061761534164992	0
 brazilian politic	780766409668366336	1
 brazilian politic	772789418092486656	0
 brazilian politic	771859654116839424	1
 brazilian politic	778930734774050816	0
 brazilian politic	768084541449854976	1
 brazilian politic	766912573220323328	1
 brazilian politic	780910039431127040	0
 brazilian politic	770629674468798464	0
 brazilian politic	769359744112979968	0
 brazilian politic	780766602618871809	0
 brazilian politic	756129671964602368	0
 brazilian politic	781233269274619908	0
 brazilian politic	788057699648929792	0
 brazilian politic	771051470460444677	0
 brazilian politic	781892135691792384	0
 brazilian politic	785178616137183234	0
 brazilian politic	788875446330990593	0
 brazilian politic	786978035492847617	0
brexit	790156202231599105	0
brexit	786313515120201728	0
brexit	773289941178654720	0
brexit	788483450869260288	0
brexit	785808797746987008	0
brexit	787313567217352704	0
brexit	794584338700627969	0
brexit	785153609721909248	0
brexit	787273167672844288	0
brexit	779372378207977472	0
brexit	772831851861901316	0
brexit	770948307392798720	1
brexit	791761454634524672	0
brexit	771233591338541057	0
brexit	770956943439589377	0
brexit	779294850713780225	0
brexit	790208060597932032	1
brexit	786802432579739648	1
brexit	779039119771074560	1
brexit	787706300889194497	1
brexit	781810858494193664	1
brexit	785073636927475712	0
brexit	790830948304752640	0
brexit	771077349337161728	0
brexit	772773408438362113	0
brexit	755676313839632384	0
brexit	788854906820100096	1
brexit	787074575787921408	0
brexit	789644828476841984	0
brexit	794579267761803267	0
brexit	778821204731793408	0
brexit	773137427879911425	0
brexit	785399999899115520	0
brexit	785828699732049920	0
brexit	792707198879207424	0
brexit	795008567350726656	0
brexit	771773201126920193	0
brexit	779308750612099072	0
brexit	788278080989171712	1
brexit	789113414375337989	1
brexit	766159666317516800	0
brexit	770733735155228672	0
brexit	758896608188641285	1
brexit	755642209953865728	0
brexit	771035297236877312	0
brexit	772546148469006336	0
brexit	772625253025640448	0
brexit	781560546600427521	0
brexit	781965196298444802	0
brexit	785146038986371072	1
brexit	790880000681635840	1
brexit	786899891410927616	0
brexit	792777113766137856	0
brexit	794521856149782533	1
brexit	756386367547072512	0
brexit	772764180957061120	0
brexit	772958645655105540	0
brexit	772502053725827072	0
brexit	791335590180458496	0
brexit	786236637722402816	1
brexit	785604702931214337	1
brexit	792678585349902336	0
brexit	794323671078891520	0
brexit	794283632261287936	1
brexit	794093563156058112	0
brexit	758688147068772352	1
brexit	759638488278896641	0
brexit	777834721220956160	0
brexit	781844010268778496	0
brexit	781064398186094592	0
brexit	786843515779182592	0
brexit	785389279287644160	1
brexit	793193444546080768	1
brexit	757203917105225728	0
brexit	773600403522981889	0
brexit	771342655842316288	1
brexit	782212014303215617	0
brexit	789192162441179140	0
brexit	771009128986738688	0
brexit	786208477169475584	1
brexit	757321022068654080	1
brexit	778135729612419073	1
brexit	788020882056867840	1
brexit	786677098375221250	1
brexit	755452707117342720	1
brexit	789468688718163968	1
brexit	758610443392970752	0
brexit	771598487418908672	0
brexit	779283878385217536	0
brexit	778100069644066820	0
brexit	767634488457388032	0
brexit	789078161229225984	1
brexit	787029772228493312	1
brexit	787221732931272704	0
brexit	794480181511647232	1
brexit	794523294783381504	1
brexit	759743803070623744	1
brexit	766265014646747136	0
brexit	773117861460078592	1
brexit	770886261024382976	0
euro	788795955906830336	0
euro	771451267340242944	0
euro	782366553438351360	0
euro	756088366433796096	0
euro	755971018200522752	0
euro	756936253413687297	0
euro	771037620881223680	0
euro	769512588724035584	0
euro	770541535381315584	0
euro	773617180760047617	0
euro	767501147309477888	0
euro	794411579504807936	0
euro	755767401535397888	0
euro	757001189594718209	0
euro	756806804592623616	0
euro	772685202195935232	0
euro	755027694073614336	0
euro	756042715649966080	0
euro	766002442819493896	0
euro	780895703283499008	0
euro	777899162478243840	0
euro	771066716751355905	0
euro	779662963796049920	0
euro	755047575087095808	0
euro	765731008448606208	0
euro	758697647184240640	0
euro	781216156501807104	0
euro	781385237305655296	0
euro	786639236388618244	0
euro	756191609226612736	0
euro	756286463411650560	0
euro	765674225948655616	0
euro	777988241102438400	0
euro	769685217887956992	0
euro	767390442870767619	0
euro	779083449370025984	0
euro	771584293894168576	1
euro	755043804420464641	0
euro	755947853080567808	0
euro	755424714324008961	0
euro	758996445185789952	0
euro	756681885636501504	0
euro	757338088670654468	0
euro	759700983395999744	0
euro	755776415098896384	0
euro	756434740467625984	0
euro	756417103402590209	0
euro	758757860587298816	0
euro	756517921900359681	0
euro	756283372238991362	0
euro	756583264970743808	0
euro	755700322044153857	0
euro	755045259835543552	0
euro	759453947287506944	0
euro	760086599304613889	0
euro	769591659730350080	0
euro	771585808008486912	0
euro	772141817538174976	0
euro	771690736924360704	0
euro	781193108822323201	0
euro	780475270440554496	0
euro	781054029874987008	0
euro	781049252545986561	0
euro	768640622290997248	0
euro	769537125385641988	0
euro	768943140673814528	0
euro	778130822268321793	0
euro	766459865204154368	0
euro	768117827467354112	0
euro	779228803012956160	0
euro	779612565047349250	0
euro	779315792856907776	0
euro	785260195383504896	0
euro	782202442905628674	0
euro	786356926183567360	0
euro	782093298727063552	0
euro	787540235785760768	0
euro	787371373127696384	0
euro	787669021894316032	0
euro	787982529349423104	0
euro	792724408137842692	0
euro	791131549899091968	0
euro	789569947601166336	0
euro	792357993711009792	0
euro	792479305603411968	0
euro	793661306582827008	0
euro	755677299492655104	0
euro	755296825804894208	0
euro	755770132006395905	0
euro	755769876153765888	0
euro	755347442653130756	0
euro	759694163478736896	0
euro	755993956882739200	0
euro	760037844740177920	0
euro	759415405836251137	0
euro	757376370100035584	0
euro	757163983111684096	0
euro	756493334911352832	0
euro	756331204085940224	0
euro	755398432819380224	0
game of thrones	765570416937148416	0
game of thrones	771324574193426432	0
game of thrones	765622615025254401	0
game of thrones	780024672196886528	0
game of thrones	768345435564015618	0
game of thrones	756238077941649408	0
game of thrones	757242483738750977	0
game of thrones	790387169986744320	0
game of thrones	792587619305525248	0
game of thrones	765636875679703040	0
game of thrones	788510772561346560	0
game of thrones	758641984538079232	0
game of thrones	766384569088036864	1
game of thrones	772615551600369664	0
game of thrones	793913765926346752	0
game of thrones	793276709881597952	0
game of thrones	766095564765171712	0
game of thrones	785935859988037632	0
game of thrones	793099752200105988	0
game of thrones	779785634605047808	0
